"id","general_identifier","number","name","bank_number","breeders_code","breeders_name","subtaxa_id","taxonomy_id","institution_id","breeder_id","plant_passport","donor_code","donor_name","donor_number","acqdate","collnumb","colldate","collcode","collname","collmissid","othernumb","duplsite","duplinstname","mlsstatus_id","puid","biologicalstatus_id","collsrc_id","location_id","created_on","updated_on","locations_id","locations_state","locations_region","locations_site_name","locations_elevation","locations_latitude","locations_longitude","countries_id","countries_country_code2","countries_country_code3","countries_country_name","subtaxa_id.1","subtaxa_subtaxa_author","subtaxa_taxonomic_identifier","taxonomies_id","taxonomies_genus","taxonomies_species","taxonomies_species_author","taxonomies_crop_name","taxonomies_ploidy","synonyms_synonym"
2469,23175,NA,23175,"CIMMYTMA-BANK-009796",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"BRAZ267","1979-06-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:12:31.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2470,23177,NA,23177,"CIMMYTMA-BANK-009797",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE337","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5116,"2014-11-24 15:12:31.0",NA,5116,NA,"","LOS CHIQUIES",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2471,23178,NA,23178,"CIMMYTMA-BANK-009798",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE341","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7379,"2014-11-24 15:12:31.0",NA,7379,NA,"","RANCHO CRIOLLO",123,8.887215,-66.431233,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2474,23184,NA,23184,"CIMMYTMA-BANK-009815",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE429","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,"2014-11-24 15:12:31.0",NA,740,NA,"","BARRERA ARRIBA",625,10.109421,-68.177883,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2475,23185,NA,23185,"CIMMYTMA-BANK-009817",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE444","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114,"2014-11-24 15:12:31.0",NA,1114,NA,"","CAGUA",459,10.176282,-67.461732,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2476,23188,NA,23188,"CIMMYTMA-BANK-009819",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE456","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10087,"2014-11-24 15:12:31.0",NA,10087,NA,"","ZARAZA",65,9.366825,-65.330006,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2477,23191,NA,23191,"CIMMYTMA-BANK-009821",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE467","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7854,"2014-11-24 15:12:31.0",NA,7854,NA,"","SAN ANTONIO",401,7.827287,-72.453725,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2478,23194,NA,23194,"CIMMYTMA-BANK-009828",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE502","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3594,"2014-11-24 15:12:31.0",NA,3594,NA,"","GUAIQUERE",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2479,23199,NA,23199,"CIMMYTMA-BANK-009831",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE541","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10087,"2014-11-24 15:12:31.0",NA,10087,NA,"","ZARAZA",65,9.366825,-65.330006,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2480,23200,NA,23200,"CIMMYTMA-BANK-009836",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE564","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:31.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2481,23203,NA,23203,"CIMMYTMA-BANK-009840",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE573","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:31.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2482,23204,NA,23204,"CIMMYTMA-BANK-009841",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE575","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391,"2014-11-24 15:12:31.0",NA,1391,NA,"","CARIACO",10,10.515606,-63.556911,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2483,23205,NA,23205,"CIMMYTMA-BANK-009845",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE581","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3642,"2014-11-24 15:12:31.0",NA,3642,NA,"","GUARICO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2484,23218,NA,23218,"CIMMYTMA-BANK-009846",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE582","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3642,"2014-11-24 15:12:31.0",NA,3642,NA,"","GUARICO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2485,23227,NA,23227,"CIMMYTMA-BANK-009847",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE583","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3642,"2014-11-24 15:12:31.0",NA,3642,NA,"","GUARICO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2489,23245,NA,23245,"CIMMYTMA-BANK-009857",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE600","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:31.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2490,23247,NA,23247,"CIMMYTMA-BANK-009858",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE602","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:31.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2491,23249,NA,23249,"CIMMYTMA-BANK-009865",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE609","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3642,"2014-11-24 15:12:31.0",NA,3642,NA,"","GUARICO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2495,23294,NA,23294,"CIMMYTMA-BANK-009879",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE632","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,"2014-11-24 15:12:32.0",NA,929,NA,"","BOLIVAR",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2496,23302,NA,23302,"CIMMYTMA-BANK-009887",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE650","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:32.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2500,23316,NA,23316,"CIMMYTMA-BANK-009895",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE668","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6605,"2014-11-24 15:12:32.0",NA,6605,NA,"","PORTUGUESA",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2501,23325,NA,23325,"CIMMYTMA-BANK-009900",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE678","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:32.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2503,23331,NA,23331,"CIMMYTMA-BANK-009902",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE680","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,"2014-11-24 15:12:32.0",NA,929,NA,"","BOLIVAR",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2504,23334,NA,23334,"CIMMYTMA-BANK-009904",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE682","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,"2014-11-24 15:12:32.0",NA,411,NA,"","ANZOATEGUI",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2505,23336,NA,23336,"CIMMYTMA-BANK-009905",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE683","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929,"2014-11-24 15:12:32.0",NA,929,NA,"","BOLIVAR",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2506,23338,NA,23338,"CIMMYTMA-BANK-009917",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE735","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5617,"2014-11-24 15:12:32.0",NA,5617,NA,"","MONAGAS",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2508,23342,NA,23342,"CIMMYTMA-BANK-009924",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE777","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,"2014-11-24 15:12:32.0",NA,1361,NA,"","CARABOBO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2509,23345,NA,23345,"CIMMYTMA-BANK-009925",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE778","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,"2014-11-24 15:12:32.0",NA,1361,NA,"","CARABOBO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2512,23354,NA,23354,"CIMMYTMA-BANK-009930",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE783","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2513,23355,NA,23355,"CIMMYTMA-BANK-009932",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE785","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2514,23356,NA,23356,"CIMMYTMA-BANK-009934",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE788","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2515,23373,NA,23373,"CIMMYTMA-BANK-009943",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE799","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2516,23381,NA,23381,"CIMMYTMA-BANK-009944",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE800","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2517,23388,NA,23388,"CIMMYTMA-BANK-009945",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE801","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2518,23390,NA,23390,"CIMMYTMA-BANK-009953",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE809","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2519,23395,NA,23395,"CIMMYTMA-BANK-009954",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE811","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2521,23418,NA,23418,"CIMMYTMA-BANK-009959",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE822","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,"2014-11-24 15:12:32.0",NA,3233,NA,"","FALCON",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2522,23423,NA,23423,"CIMMYTMA-BANK-009960",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE825","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,"2014-11-24 15:12:32.0",NA,1361,NA,"","CARABOBO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2523,23424,NA,23424,"CIMMYTMA-BANK-009965",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE832","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2524,23425,NA,23425,"CIMMYTMA-BANK-009970",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE842","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2525,23443,NA,23443,"CIMMYTMA-BANK-009971",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE844","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2526,23448,NA,23448,"CIMMYTMA-BANK-009972",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE847","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2527,23454,NA,23454,"CIMMYTMA-BANK-009974",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE854","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2528,23461,NA,23461,"CIMMYTMA-BANK-009976",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE861","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2529,23462,NA,23462,"CIMMYTMA-BANK-009980",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE874","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9984,"2014-11-24 15:12:32.0",NA,9984,NA,"","YARACUY",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2530,23476,NA,23476,"CIMMYTMA-BANK-009983",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE879","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4819,"2014-11-24 15:12:32.0",NA,4819,NA,"","LARA",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2531,23485,NA,23485,"CIMMYTMA-BANK-009985",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE892","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4819,"2014-11-24 15:12:32.0",NA,4819,NA,"","LARA",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2532,23487,NA,23487,"CIMMYTMA-BANK-009986",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE893","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4819,"2014-11-24 15:12:32.0",NA,4819,NA,"","LARA",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2533,23496,NA,23496,"CIMMYTMA-BANK-009987",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE896","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4819,"2014-11-24 15:12:32.0",NA,4819,NA,"","LARA",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2534,23504,NA,23504,"CIMMYTMA-BANK-009989",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE898","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4819,"2014-11-24 15:12:32.0",NA,4819,NA,"","LARA",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2535,23507,NA,23507,"CIMMYTMA-BANK-009992",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE903","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9595,"2014-11-24 15:12:32.0",NA,9595,NA,"","TRUJILLO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2536,23510,NA,23510,"CIMMYTMA-BANK-009997",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE920","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9595,"2014-11-24 15:12:32.0",NA,9595,NA,"","TRUJILLO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2537,23529,NA,23529,"CIMMYTMA-BANK-009998",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE921","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9595,"2014-11-24 15:12:32.0",NA,9595,NA,"","TRUJILLO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2538,23547,NA,23547,"CIMMYTMA-BANK-009999",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE922","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9595,"2014-11-24 15:12:32.0",NA,9595,NA,"","TRUJILLO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2539,23548,NA,23548,"CIMMYTMA-BANK-010000",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE929","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9595,"2014-11-24 15:12:32.0",NA,9595,NA,"","TRUJILLO",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2541,23570,NA,23570,"CIMMYTMA-BANK-010002",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"","1980-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:12:32.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2542,23573,NA,23573,"CIMMYTMA-BANK-010006",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"URUG1033","1978-06-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901,"2014-11-24 15:12:32.0",NA,1901,NA,"SORIANO","CNO. ABROJAL, DOLORES-JUSTO RIOS",16,-33.55,-58.21666667,858,"UY","URY","URUGUAY",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2543,23574,NA,23574,"CIMMYTMA-BANK-010008",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"URUG1050","1978-06-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2615,"2014-11-24 15:12:32.0",NA,2615,NA,"SORIANO","EJIDO DOLORES-DOMINGO B. RIVERO",NA,NA,NA,858,"UY","URY","URUGUAY",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2544,23577,NA,23577,"CIMMYTMA-BANK-010036",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAT273","1952-10-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4422,"2014-11-24 15:12:32.0",NA,4422,NA,"QUICHE","LA CUMBRE SAN LUCAS TOLIMAN",1994,15.01666667,-91.18333333,320,"GT","GTM","GUATEMALA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
2545,23581,NA,23581,"CIMMYTMA-BANK-010049",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VENE363","1954-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736,"2014-11-24 15:12:32.0",NA,2736,NA,"","EL BARNIL",NA,NA,NA,862,"VE","VEN","VENEZUELA",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
