"","sp","lon","lat","sol","PNZ1"
"3970","Sorghum bicolor",75.77999878,26.15999985,11,3132
"3971","Sorghum bicolor",74.62999725,24.87999916,11,3132
"3972","Sorghum bicolor",76.16000366,24.59000015,8,3879
"3973","Sorghum bicolor",81.22000122,24.04999924,8,3358
"3974","Sorghum bicolor",81.38999939,20.28000069,8,1697
"3975","Sorghum bicolor",77.08000183,23.20000076,8,3879
"3976","Sorghum bicolor",77.43000031,22.44000053,8,3019
"3977","Sorghum bicolor",84.01000214,22.57999992,8,1697
"3978","Sorghum bicolor",77.88999939,21.90999985,8,3700
"3979","Sorghum bicolor",76.36000061,25.45999908,8,3879
"3980","Sorghum bicolor",77.80999756,23.53000069,8,3879
"3981","Sorghum bicolor",78.45999908,25.65999985,8,1888
"3982","Sorghum bicolor",78.77999878,26.55999947,11,3433
"3983","Sorghum bicolor",78.01000214,26.47999954,11,3433
"3984","Sorghum bicolor",77.38999939,25.25,8,3879
"3985","Sorghum bicolor",75.25,23.51000023,8,3879
"3986","Sorghum bicolor",77.12999725,24.39999962,8,3879
"3987","Sorghum bicolor",78.19999695,24.20000076,8,3879
"3988","Sorghum bicolor",76.98000336,23.76000023,8,3879
"3989","Sorghum bicolor",74.51999664,24.27000046,8,3358
"3990","Sorghum bicolor",75.31999969,19.87999916,8,3879
"3991","Sorghum bicolor",75.76000214,18.98999977,8,3700
"3992","Sorghum bicolor",76.05000305,18.15999985,8,3700
"3993","Sorghum bicolor",76.05000305,18.15999985,8,3700
"3994","Sorghum bicolor",76.05000305,18.15999985,8,3700
"3995","Sorghum bicolor",74,17.69000053,9,3206
"3996","Sorghum bicolor",71.68000031,22.70000076,8,3527
"3997","Sorghum bicolor",70.77999878,22.29999924,8,3527
"3998","Sorghum bicolor",70.05999756,22.45999908,11,2977
"3999","Sorghum bicolor",70.45999908,21.52000046,8,3527
"4000","Sorghum bicolor",71.23000336,21.61000061,8,3527
"4001","Sorghum bicolor",72.68000031,22.75,9,2950
"4002","Sorghum bicolor",73.19999695,22.29999924,9,2950
"4003","Sorghum bicolor",72.38999939,23.60000038,11,2977
"4004","Sorghum bicolor",76.18000031,20.53000069,8,3700
"4005","Sorghum bicolor",76.18000031,20.53000069,8,3700
"4006","Sorghum bicolor",77.58999634,14.68000031,8,3358
"4007","Sorghum bicolor",78.81999969,14.47000027,8,3879
"4008","Sorghum bicolor",79.30999756,15.22999954,8,3879
"4009","Sorghum bicolor",81.08000183,16.11000061,8,1608
"4010","Sorghum bicolor",80.09999847,16.89999962,8,3291
"4011","Sorghum bicolor",84.01000214,18.29999924,8,1646
"4012","Sorghum bicolor",80.41000366,17.34000015,8,3291
"4013","Sorghum bicolor",78.58000183,15.88000011,8,3879
"4014","Sorghum bicolor",78.83000183,18.37999916,8,3291
"4015","Sorghum bicolor",78.01000214,18.67000008,8,3879
"4016","Sorghum bicolor",78.37000275,17.79999924,8,3291
"4017","Sorghum bicolor",85.84999847,19.79999924,8,1646
"4018","Sorghum bicolor",84.12999725,20.03000069,4,3098
"4019","Sorghum bicolor",85.05999756,19.37999916,8,1646
"4020","Sorghum bicolor",83.5,20.70999908,8,1697
"4021","Sorghum bicolor",84.01999664,22.06999969,8,1697
"4022","Sorghum bicolor",84.59999847,22.20000076,8,1697
"4023","Sorghum bicolor",85.36000061,20.38999939,8,1613
"4024","Sorghum bicolor",86.55999756,21.29000092,8,1613
"4025","Sorghum bicolor",76.95999908,11,8,3291
"4026","Sorghum bicolor",78.95999908,11.94999981,8,2431
"4027","Sorghum bicolor",78.12999725,13.13000011,8,2431
"4028","Sorghum bicolor",75.72000122,16.81999969,8,3879
"4029","Sorghum bicolor",78.70999908,23.82999992,8,3879
"4030","Sorghum bicolor",79.40000153,23.97999954,8,3879
"4031","Sorghum bicolor",78.81999969,26.03000069,11,1888
"4032","Sorghum bicolor",79.94000244,23.15999985,8,3019
"4033","Sorghum bicolor",81.65000153,20.72999954,8,1697
"4034","Sorghum bicolor",81.33999634,21.79999924,8,1697
"4035","Sorghum bicolor",79.19999695,22.88999939,8,3019
"4036","Sorghum bicolor",78.93000031,22.06999969,8,3879
"4037","Sorghum bicolor",82.08999634,22.04999924,8,1697
"4038","Sorghum bicolor",83.40000153,21.89999962,8,1697
"4039","Sorghum bicolor",81.37000275,23.29999924,8,1697
"4040","Sorghum bicolor",81.90000153,24.39999962,8,3358
"4041","Sorghum bicolor",80.83000183,24.57999992,8,1942
"4042","Sorghum bicolor",80.18000031,24.71999931,8,1942
"4043","Sorghum bicolor",78.81999969,24.73999977,8,1942
"4044","Sorghum bicolor",74.84999847,32.70999908,11,1623
"4045","Sorghum bicolor",75.84999847,30.89999962,11,2012
"4046","Sorghum bicolor",76.40000153,30.31999969,8,1546
"4047","Sorghum bicolor",79.58000183,25.59000015,8,1888
"4048","Sorghum bicolor",80.15000153,25.95999908,8,1888
"4049","Sorghum bicolor",79.01999664,27.22999954,11,2977
"4050","Sorghum bicolor",79.55999756,27.39999962,11,2977
"4051","Sorghum bicolor",82.06999969,26.25,11,3126
"4052","Sorghum bicolor",83,25.18000031,9,2217
"4053","Sorghum bicolor",82.41000366,25.45000076,9,2217
"4054","Sorghum bicolor",84.08000183,25.45000076,11,2584
"4055","Sorghum bicolor",83.77999878,26.51000023,8,3453
"4056","Sorghum bicolor",81.59999847,27.57999992,11,3126
"4057","Sorghum bicolor",77.16000366,29.10000038,11,2012
"4058","Sorghum bicolor",80.51000214,27.06999969,11,3126
"4059","Sorghum bicolor",80.76999664,27.95000076,11,3126
"4060","Sorghum bicolor",80.48999786,26.54999924,11,2977
"4061","Sorghum bicolor",79.80000305,28.62999916,11,2977
"4062","Sorghum bicolor",82.65000153,26.54999924,11,3126
"4063","Sorghum bicolor",82.12000275,27.02000046,11,3126
"4064","Sorghum bicolor",75.44999695,25.5,11,3132
"4065","Sorghum bicolor",75.56999969,28.57999992,12,1324
"4066","Sorghum bicolor",78.45999908,28.5,12,2525
"4067","Sorghum bicolor",86.36000061,23.32999992,8,1404
"4068","Sorghum bicolor",87.11000061,23.07999992,9,2137
"4069","Sorghum bicolor",87.98000336,23.72999954,11,2584
"4070","Sorghum bicolor",87.27999878,22.46999931,9,2137
"4071","Sorghum bicolor",88.26000214,24.18000031,9,2584
"4072","Sorghum bicolor",88.73000336,26.51000023,9,2616
"4073","Sorghum bicolor",92.9003906,26.4705731,3,3166
"4074","Sorghum bicolor",75.83000183,30.22999954,8,1546
"4075","Sorghum bicolor",75.44999695,29.5,8,2444
"4076","Sorghum bicolor",76.18000031,28.47999954,12,1324
"4077","Sorghum bicolor",77.08000183,29.71999931,11,2012
"4078","Sorghum bicolor",76.37999725,29.79999924,8,1546
"4079","Sorghum bicolor",74.23000336,16.70000076,8,3074
"4080","Sorghum bicolor",74,17.69000053,9,3206
"4081","Sorghum bicolor",33.34000015,18.55999947,8,2292
"4082","Sorghum bicolor",11.75,12.10999966,12,901
"4083","Sorghum bicolor",13.01000023,11.56000042,12,2082
"4084","Sorghum bicolor",11.10000038,11.47999954,8,1431
"4085","Sorghum bicolor",13.14999962,11.85000038,12,901
"4086","Sorghum bicolor",11.10000038,12.26000023,12,901
"4087","Sorghum bicolor",10.63000011,11.94999981,11,2026
"4088","Sorghum bicolor",11.38000011,10.21000004,8,2666
"4089","Sorghum bicolor",10.17000008,9.409999847,8,1987
"4090","Sorghum bicolor",9.5,6.980000019,1,3098
"4091","Sorghum bicolor",9.609999657,7.510000229,8,1770
"4092","Sorghum bicolor",8.159999847,4.699999809,3,3951
"4093","Sorghum bicolor",7.860000134,8.850000381,9,2137
"4094","Sorghum bicolor",3.710000038,12.31000042,12,1603
"4095","Sorghum bicolor",6.039999962,7.5,8,1931
"4096","Sorghum bicolor",9.430000305,6.480000019,1,4817
"4097","Sorghum bicolor",10.02999973,12.14999962,11,2026
"4098","Sorghum bicolor",13.68000031,12.85000038,12,1569
"4099","Sorghum bicolor",8.529999733,7.03000021,2,2761
"4100","Sorghum bicolor",7.130000114,10.19999981,9,1455
"4101","Sorghum bicolor",4.269999981,12.02999973,9,901
"4102","Sorghum bicolor",12.63000011,9.159999847,9,1455
"4103","Sorghum bicolor",5.230000019,11.43000031,8,2137
"4104","Sorghum bicolor",6.579999924,10.30000019,8,2137
"4105","Sorghum bicolor",5.829999924,10.82999992,8,1519
"4106","Sorghum bicolor",6.5,9.75,8,2137
"4107","Sorghum bicolor",4.510000229,12.80000019,12,3574
"4108","Sorghum bicolor",8.149999619,10.57999992,9,2190
"4109","Sorghum bicolor",9.630000114,11.05000019,12,1431
"4110","Sorghum bicolor",11.38000011,8.850000381,8,1770
"4111","Sorghum bicolor",4.380000114,7.130000114,8,3696
"4112","Sorghum bicolor",4.079999924,8.859999657,8,1369
"4113","Sorghum bicolor",3.819999933,10.43000031,8,2137
"4114","Sorghum bicolor",6.179999828,5.070000172,8,4207
"4115","Sorghum bicolor",9.100000381,12.43000031,11,2026
"4116","Sorghum bicolor",5.110000134,12.14999962,12,1599
"4117","Sorghum bicolor",4.550000191,11.19999981,9,1519
"4118","Sorghum bicolor",4.110000134,11.39999962,12,3574
"4119","Sorghum bicolor",3.700000048,11.5,8,1404
"4120","Sorghum bicolor",3.700000048,11.5,8,1404
"4121","Sorghum bicolor",6.5,12.07999992,9,2039
"4122","Sorghum bicolor",32.5525795,1.830000043,1,4298
"4123","Sorghum bicolor",35.83000183,-1.960000038,8,2992
"4124","Sorghum bicolor",34.08000183,0.460000008,1,4298
"4125","Sorghum bicolor",31.499999,-2.0000005,9,2617
"4126","Sorghum bicolor",7.110000134,13.44999981,12,901
"4127","Sorghum bicolor",-89.48000336,40.91999817,12,2693
"4128","Sorghum bicolor",35.56000137,13.44999981,9,3635
"4129","Sorghum bicolor",34.06999969,12.43000031,8,2927
"4130","Sorghum bicolor",24.14999962,11.18999958,9,1987
"4131","Sorghum bicolor",24.14999962,11.18999958,9,1987
"4132","Sorghum bicolor",39.79999924,11.36999989,11,4302
"4133","Sorghum bicolor",32.5,-12.27999973,8,2577
"4134","Sorghum bicolor",36.47999954,-1.169999957,1,6178
"4135","Sorghum bicolor",7.699999809,11.06000042,9,2190
"4136","Sorghum bicolor",7.699999809,11.06000042,9,2190
"4137","Sorghum bicolor",38.91999817,15.31999969,4,5650
"4138","Sorghum bicolor",41.86000061,9.579999924,8,3672
"4139","Sorghum bicolor",41.86000061,9.579999924,8,3672
"4140","Sorghum bicolor",42.13000107,9.300000191,4,4765
"4141","Sorghum bicolor",42.86000061,7.130000114,8,1838
"4142","Sorghum bicolor",42.86000061,7.130000114,8,1838
"4143","Sorghum bicolor",37.84999847,8.979999542,8,2930
"4144","Sorghum bicolor",39.56000137,11.25,11,4302
"4145","Sorghum bicolor",39.88999939,10,8,2930
"4146","Sorghum bicolor",39.97999954,10.30000019,8,4302
"4147","Sorghum bicolor",40.00999832,11.18000031,11,4302
"4148","Sorghum bicolor",39.63000107,11.13000011,11,4302
"4149","Sorghum bicolor",38.91999817,15.31999969,4,5650
"4150","Sorghum bicolor",38.84000015,9.399999619,8,2930
"4151","Sorghum bicolor",38.84000015,9.399999619,8,2930
"4152","Sorghum bicolor",39.1166667,8.6,11,4302
"4153","Sorghum bicolor",39.1166667,8.6,11,4302
"4154","Sorghum bicolor",38.66999817,7.349999905,9,3102
"4155","Sorghum bicolor",39.27000046,8.539999962,9,4302
"4156","Sorghum bicolor",39.27000046,8.539999962,9,4302
"4157","Sorghum bicolor",38.70999908,8.949999809,8,2930
"4158","Sorghum bicolor",38.31000137,9.909999847,8,2930
"4159","Sorghum bicolor",38.31000137,9.909999847,8,2930
"4160","Sorghum bicolor",37.09999847,9.56000042,9,4158
"4161","Sorghum bicolor",37.09999847,9.56000042,9,4158
"4162","Sorghum bicolor",38.40000153,9.029999733,8,2930
"4163","Sorghum bicolor",38.40000153,9.029999733,8,2930
"4164","Sorghum bicolor",34.58000183,8.239999771,4,4765
"4165","Sorghum bicolor",39.52999878,9.670000076,11,2930
"4166","Sorghum bicolor",39.52999878,9.670000076,11,2930
"4167","Sorghum bicolor",39.75999832,9.840000153,11,4302
"4168","Sorghum bicolor",39.75999832,9.840000153,11,4302
"4169","Sorghum bicolor",38.70999908,14.13000011,11,4302
"4170","Sorghum bicolor",38.70999908,14.13000011,11,4302
"4171","Sorghum bicolor",37.29000092,12.22999954,NA,4302
"4172","Sorghum bicolor",38.13000107,10.15999985,12,4994
"4173","Sorghum bicolor",38.13000107,10.15999985,12,4994
"4174","Sorghum bicolor",38.75,9.300000191,8,2930
"4175","Sorghum bicolor",38.75,9.300000191,8,2930
"4176","Sorghum bicolor",41.09000015,9.210000038,8,4302
"4177","Sorghum bicolor",39.68000031,11.82999992,11,4302
"4178","Sorghum bicolor",39.68000031,11.82999992,11,4302
"4179","Sorghum bicolor",39.68000031,11.82999992,11,4302
"4180","Sorghum bicolor",39.68000031,11.82999992,11,4302
"4181","Sorghum bicolor",39.63000107,12.15999985,11,4085
"4182","Sorghum bicolor",39.63000107,12.15999985,11,4085
"4183","Sorghum bicolor",39.54999924,12.40999985,11,4302
"4184","Sorghum bicolor",39.54999924,12.40999985,11,4302
"4185","Sorghum bicolor",39.56000137,14.05000019,4,5650
"4186","Sorghum bicolor",39.88999939,10,8,2930
"4187","Sorghum bicolor",37.59999847,7.050000191,11,4651
"4188","Sorghum bicolor",35.83000183,9.159999847,4,4765
"4189","Sorghum bicolor",35.83000183,9.159999847,4,4765
"4190","Sorghum bicolor",37.54999924,9.56000042,11,1624
"4191","Sorghum bicolor",37.54999924,9.56000042,11,1624
"4192","Sorghum bicolor",37.11000061,9.359999657,9,4158
"4193","Sorghum bicolor",37.11000061,9.359999657,9,4158
"4194","Sorghum bicolor",41.59000015,8.329999924,8,1675
"4195","Sorghum bicolor",41.59000015,8.329999924,8,1675
"4196","Sorghum bicolor",41.45999908,9.380000114,8,3672
"4197","Sorghum bicolor",39.83000183,5.210000038,8,1465
"4198","Sorghum bicolor",40.86000061,9.079999924,11,4302
"4199","Sorghum bicolor",39.83000183,5.210000038,8,1465
"4200","Sorghum bicolor",40.90000153,9.039999962,11,4302
"4201","Sorghum bicolor",26.12000084,-24.39999962,9,1792
"4202","Sorghum bicolor",25.84000015,-24.72999954,9,2601
"4203","Sorghum bicolor",25.84000015,-24.72999954,9,2601
"4204","Sorghum bicolor",26.14999962,-24.37999916,9,1792
"4205","Sorghum bicolor",26.14999962,-24.37999916,9,1792
"4206","Sorghum bicolor",23.14999962,-24.37000084,11,1383
"4207","Sorghum bicolor",23.14999962,-24.37000084,11,1383
"4208","Sorghum bicolor",26.81999969,-22.46999931,8,2747
"4209","Sorghum bicolor",26.81999969,-22.46999931,8,2747
"4210","Sorghum bicolor",26.40999985,-22.43000031,11,1383
"4211","Sorghum bicolor",26.40999985,-22.43000031,11,1383
"4212","Sorghum bicolor",26.90999985,-23.06999969,9,2601
"4213","Sorghum bicolor",23.51000023,-24.62999916,11,1383
"4214","Sorghum bicolor",23.51000023,-24.62999916,11,1383
"4215","Sorghum bicolor",-12.27999973,13.38000011,11,1987
"4216","Sorghum bicolor",-12.31999969,12.52999973,11,1950
"4217","Sorghum bicolor",33.63000107,-11.71000004,1,4645
"4218","Sorghum bicolor",33.25,16.39999962,9,1556
"4219","Sorghum bicolor",9.100000381,12.43000031,11,2026
"4220","Sorghum bicolor",30.20000076,13.03999996,8,2213
"4221","Sorghum bicolor",41.86000061,9.579999924,8,3672
"4222","Sorghum bicolor",73.98000336,17.68000031,9,3206
"4223","Sorghum bicolor",7.420000076,11.03999996,9,2190
"4224","Sorghum bicolor",7.730000019,12.51000023,7,1678
"4225","Sorghum bicolor",3.710000038,12.31000042,12,1603
"4226","Sorghum bicolor",9.199999809,11.85999966,12,1431
"4227","Sorghum bicolor",30.20000076,13.03999996,8,2213
"4228","Sorghum bicolor",30.20000076,13.03999996,8,2213
"4229","Sorghum bicolor",30.20000076,13.03999996,8,2213
"4230","Sorghum bicolor",30.44000053,10.5,9,3013
"4231","Sorghum bicolor",30.44000053,10.5,9,3013
"4232","Sorghum bicolor",81.11000061,16.70999908,8,3019
"4233","Sorghum bicolor",74.23000336,16.70000076,8,3074
"4234","Sorghum bicolor",9.949999809,9.359999657,12,2137
"4235","Sorghum bicolor",8.039999962,11.11999989,9,2190
"4236","Sorghum bicolor",8.130000114,11.55000019,8,1862
"4237","Sorghum bicolor",34.45999908,8.149999619,4,3320
"4238","Sorghum bicolor",38.70999908,14.13000011,11,4302
"4239","Sorghum bicolor",42.13000107,9.300000191,4,4765
"4240","Sorghum bicolor",39.52999878,12.35999966,11,4302
"4241","Sorghum bicolor",38.22999954,9.5,12,4994
"4242","Sorghum bicolor",39.74000168,11.69999981,11,4302
"4243","Sorghum bicolor",38.22999954,9.5,12,4994
"4244","Sorghum bicolor",41.86000061,9.579999924,8,3672
"4245","Sorghum bicolor",41.86000061,9.579999924,8,3672
"4246","Sorghum bicolor",41.86000061,9.579999924,8,3672
"4247","Sorghum bicolor",9.010000229,11.85999966,12,1431
"4248","Sorghum bicolor",7.849999905,11,9,2190
"4249","Sorghum bicolor",34.46859,-0.5375722,8,4346
"4250","Sorghum bicolor",37.25,-1.950000048,8,2137
"4251","Sorghum bicolor",34.75,-0.090000004,8,4505
"4252","Sorghum bicolor",34.70000076,0.280000001,1,4321
"4253","Sorghum bicolor",34.18999863,0.379999995,1,4321
"4254","Sorghum bicolor",34.46859,-0.5375722,8,4346
"4255","Sorghum bicolor",34.75,-0.090000004,8,4505
"4256","Sorghum bicolor",34.90999985,-0.180000007,8,2900
"4257","Sorghum bicolor",34.70999908,-0.5,1,4346
"4258","Sorghum bicolor",34.7451266,-0.6054147,1,4346
"4259","Sorghum bicolor",34.24000168,0.460000008,1,4321
"4260","Sorghum bicolor",31.36000061,0.159999996,2,3142
"4261","Sorghum bicolor",28.1029145,-25.8422202,8,2137
"4262","Sorghum bicolor",-1.629999995,14.10000038,12,2769
"4263","Sorghum bicolor",-3.059999943,13.06000042,11,1740
"4264","Sorghum bicolor",-2.420000076,13.57999992,12,1568
"4265","Sorghum bicolor",-3.460000038,12.46000004,9,1623
"4266","Sorghum bicolor",-1.059999943,11.65999985,8,2754
"4267","Sorghum bicolor",-3.180000067,10.32999992,11,2137
"4268","Sorghum bicolor",0.400000006,13.32999992,12,2028
"4269","Sorghum bicolor",-3.059999943,11.14000034,9,2520
"4270","Sorghum bicolor",32.31000137,15.34000015,9,1556
"4271","Sorghum bicolor",32.31000137,15.34000015,9,1556
"4272","Sorghum bicolor",-16.37999916,14.56999969,8,1404
"4273","Sorghum bicolor",-15.02999973,14.56000042,12,901
"4274","Sorghum bicolor",-16.20999908,15.28999996,9,2420
"4275","Sorghum bicolor",-16.20999908,15.28999996,9,2420
"4276","Sorghum bicolor",-6.909999847,12.10999966,8,2137
"4277","Sorghum bicolor",4.550000191,8.5,8,2137
"4278","Sorghum bicolor",4.550000191,8.5,8,2137
"4279","Sorghum bicolor",4.550000191,8.5,8,2137
"4280","Sorghum bicolor",23.46999931,12.89999962,9,3308
"4281","Sorghum bicolor",-7.28000021,13.48999977,8,1512
"4282","Sorghum bicolor",-7.28000021,13.48999977,8,1512
"4283","Sorghum bicolor",35.43000031,13.82999992,9,3635
"4284","Sorghum bicolor",35.36999893,14.03999996,9,3635
"4285","Sorghum bicolor",35.75999832,13.51000023,9,3635
"4286","Sorghum bicolor",35.74000168,13.60000038,9,3635
"4287","Sorghum bicolor",34.11100006,11.27999973,8,2927
"4288","Sorghum bicolor",34.11100006,11.27999973,8,2927
"4289","Sorghum bicolor",33.47999954,10.71000004,8,2927
"4290","Sorghum bicolor",33.47999954,10.71000004,8,2927
"4291","Sorghum bicolor",34.27999878,10.55000019,12,1838
"4292","Sorghum bicolor",26.02000046,11.36999989,12,1182
"4293","Sorghum bicolor",29.52000046,12.57999992,9,2092
"4294","Sorghum bicolor",34.13999939,10.27999973,8,2927
"4295","Sorghum bicolor",34.13999939,10.27999973,8,2927
"4296","Sorghum bicolor",34.13999939,10.27999973,8,2927
"4297","Sorghum bicolor",31.10000038,14.25,11,1515
"4298","Sorghum bicolor",31.10000038,14.25,11,1515
"4299","Sorghum bicolor",31.37999916,9.180000305,8,3320
"4300","Sorghum bicolor",27.44000053,12.11999989,12,901
"4301","Sorghum bicolor",29.13999939,12.19999981,8,2213
"4302","Sorghum bicolor",29.13999939,12.19999981,8,2213
"4303","Sorghum bicolor",29.13999939,12.19999981,8,2213
"4304","Sorghum bicolor",31.62999916,3.869999886,2,3409
"4305","Sorghum bicolor",29.07999992,11.23999977,8,2213
"4306","Sorghum bicolor",29.07999992,11.23999977,8,2213
"4307","Sorghum bicolor",27.38999939,8.550000191,8,2093
"4308","Sorghum bicolor",29.37999916,11.10999966,8,2213
"4309","Sorghum bicolor",29.37999916,11.10999966,8,2213
"4310","Sorghum bicolor",31.48999977,12.43000031,9,3013
"4311","Sorghum bicolor",31.48999977,12.43000031,9,3013
"4312","Sorghum bicolor",32.56999969,14.31000042,8,3019
"4313","Sorghum bicolor",31.48999977,12.43000031,9,3013
"4314","Sorghum bicolor",33.24000168,14.21000004,8,3019
"4315","Sorghum bicolor",33.31999969,14.5,8,3019
"4316","Sorghum bicolor",30.05999947,8.180000305,9,3622
"4317","Sorghum bicolor",30.05999947,8.180000305,9,3622
"4318","Sorghum bicolor",30.05999947,8.180000305,9,3622
"4319","Sorghum bicolor",30.46999931,12.07999992,8,3074
"4320","Sorghum bicolor",30.36000061,13.06999969,8,2213
"4321","Sorghum bicolor",26.28000069,14.11999989,12,901
"4322","Sorghum bicolor",26.28000069,14.11999989,12,901
"4323","Sorghum bicolor",33.41999817,14.31999969,8,3019
"4324","Sorghum bicolor",26.29000092,8.279999733,8,2093
"4325","Sorghum bicolor",24.37000084,11.10000038,9,1987
"4326","Sorghum bicolor",24.37000084,11.10000038,9,1987
"4327","Sorghum bicolor",26.37999916,18.09000015,8,2292
"4328","Sorghum bicolor",26.37999916,18.09000015,8,2292
"4329","Sorghum bicolor",26.37999916,18.09000015,8,2292
"4330","Sorghum bicolor",32.5,12.53999996,9,3013
"4331","Sorghum bicolor",24.17000008,12.30000019,9,1987
"4332","Sorghum bicolor",24.17000008,12.30000019,9,1987
"4333","Sorghum bicolor",30.26000023,19.14999962,8,2292
"4334","Sorghum bicolor",25.09000015,10.47999954,11,1539
"4335","Sorghum bicolor",25.09000015,10.47999954,11,1539
"4336","Sorghum bicolor",24.20000076,11.27999973,9,1987
"4337","Sorghum bicolor",33.02999878,8.369999886,8,3320
"4338","Sorghum bicolor",28.68000031,7.269999981,8,2093
"4339","Sorghum bicolor",34.31999969,13.35999966,8,2927
"4340","Sorghum bicolor",25.59000015,8.420000076,8,2093
"4341","Sorghum bicolor",25.59000015,8.420000076,8,2093
"4342","Sorghum bicolor",33.29999924,14.23999977,8,3019
"4343","Sorghum bicolor",30.5,6.550000191,8,2093
"4344","Sorghum bicolor",31.67000008,3.880000114,9,3409
"4345","Sorghum bicolor",30.20000076,13.03999996,8,2213
"4346","Sorghum bicolor",30.25,19.31999969,8,2292
"4347","Sorghum bicolor",34.06999969,9.409999847,4,4765
"4348","Sorghum bicolor",33.15999985,14.23999977,8,3019
"4349","Sorghum bicolor",32.40000153,19.13999939,8,2292
"4350","Sorghum bicolor",33.25,16.39999962,9,1556
"4351","Sorghum bicolor",32.06999969,9.539999962,11,3906
"4352","Sorghum bicolor",32.06999969,9.539999962,11,3906
"4353","Sorghum bicolor",30.5,6.550000191,8,2093
"4354","Sorghum bicolor",32.06999969,9.539999962,11,3906
"4355","Sorghum bicolor",29.27000046,4.539999962,2,4785
"4356","Sorghum bicolor",28.70000076,12.34000015,8,2213
"4357","Sorghum bicolor",35.13000107,13.53999996,8,2927
"4358","Sorghum bicolor",35.13000107,13.53999996,8,2927
"4359","Sorghum bicolor",34.31999969,13.35999966,8,2927
"4360","Sorghum bicolor",33.43999863,9.579999924,8,2927
"4361","Sorghum bicolor",31.67000008,3.880000114,9,3409
"4362","Sorghum bicolor",30.25,19.32999992,8,2292
"4363","Sorghum bicolor",29.42000008,6.480000019,2,3409
"4364","Sorghum bicolor",30.42000008,14.22000027,11,1515
"4365","Sorghum bicolor",33.33000183,14.18999958,8,3019
"4366","Sorghum bicolor",35.38000107,15.13000011,8,2927
"4367","Sorghum bicolor",35.22000122,14.03999996,9,3635
"4368","Sorghum bicolor",32.06000137,8.409999847,8,3320
"4369","Sorghum bicolor",26.82999992,-23.10000038,9,2601
"4370","Sorghum bicolor",79.02999878,21.07999992,8,3879
"4371","Sorghum bicolor",82.72000122,26.79999924,11,3126
"4372","Sorghum bicolor",39.52999878,9.670000076,11,2930
"4373","Sorghum bicolor",38.70999908,14.13000011,11,4302
"4374","Sorghum bicolor",34.58000183,8.239999771,4,4765
"4375","Sorghum bicolor",38.70999908,14.13000011,11,4302
"4376","Sorghum bicolor",74.19999695,17.28000069,8,3879
"4377","Sorghum bicolor",30.44000053,10.5,9,3013
"4378","Sorghum bicolor",76.36000061,25.45999908,8,3879
"4379","Sorghum bicolor",42.00999832,9.399999619,8,3672
"4380","Sorghum bicolor",39.68000031,11.82999992,11,4302
"4381","Sorghum bicolor",34.58000183,8.239999771,4,4765
"4382","Sorghum bicolor",75.38999939,17.47999954,8,3879
"4383","Sorghum bicolor",8.880000114,11.75,12,1431
"4384","Sorghum bicolor",13.18999958,10.27999973,9,2037
"4385","Sorghum bicolor",13.18999958,10.27999973,9,2037
"4386","Sorghum bicolor",12.22999954,10.60999966,11,2763
"4387","Sorghum bicolor",12.22999954,10.60999966,11,2763
"4388","Sorghum bicolor",-0.839999974,9.399999619,8,1404
"4389","Sorghum bicolor",-0.839999974,9.399999619,8,1404
"4390","Sorghum bicolor",-0.810000002,10.77999973,8,1404
"4391","Sorghum bicolor",-0.479999989,10.93000031,9,2935
"4392","Sorghum bicolor",-0.439999998,10.52000046,8,2062
"4393","Sorghum bicolor",-0.180000007,10.63000011,8,1404
"4394","Sorghum bicolor",-0.180000007,10.63000011,8,1404
"4395","Sorghum bicolor",-0.180000007,11.06000042,9,2935
"4396","Sorghum bicolor",-0.209999993,9.909999847,8,2137
"4397","Sorghum bicolor",-0.209999993,9.909999847,8,2137
"4398","Sorghum bicolor",-0.209999993,9.909999847,8,2137
"4399","Sorghum bicolor",-0.209999993,9.909999847,8,2137
"4400","Sorghum bicolor",-1.100000024,10.96000004,8,1404
"4401","Sorghum bicolor",-1.100000024,10.96000004,8,1404
"4402","Sorghum bicolor",29.79000092,-4.130000114,2,5039
"4403","Sorghum bicolor",29.79000092,-4.130000114,2,5039
"4404","Sorghum bicolor",29.79000092,-4.130000114,2,5039
"4405","Sorghum bicolor",30.21999931,-3.769999981,2,4548
"4406","Sorghum bicolor",30.05999947,-1.950000048,2,4914
"4407","Sorghum bicolor",29.62999916,-1.5,2,6958
"4408","Sorghum bicolor",30.05999947,-1.929999948,2,4914
"4409","Sorghum bicolor",30.05999947,-1.929999948,2,4914
"4410","Sorghum bicolor",30.54000092,-2.160000086,2,4914
"4411","Sorghum bicolor",1.909999967,7.300000191,12,2317
"4412","Sorghum bicolor",2.180000067,7.659999847,8,2137
"4413","Sorghum bicolor",2.180000067,7.659999847,8,2137
"4414","Sorghum bicolor",2.230000019,8.010000229,8,2137
"4415","Sorghum bicolor",2.5833335,8.4333339,8,2137
"4416","Sorghum bicolor",2.430000067,8.479999542,8,2137
"4417","Sorghum bicolor",2.599999905,8.880000114,8,2137
"4418","Sorghum bicolor",3.160000086,10.21000004,8,2137
"4419","Sorghum bicolor",2.630000114,10.05000019,8,2137
"4420","Sorghum bicolor",25.75,-13.75,2,4875
"4421","Sorghum bicolor",25.25,-13,2,4875
"4422","Sorghum bicolor",24.75,-13.17000008,2,3318
