"","sp","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"360","Zea mays",-108.2333333,25.81666667,8,0,5,95,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,667.0859375,653.855834960938,664.417053222656,670.825012207031,2251,183,2800,1600,2499,274,1956,2272,866,184,500,300,NA,NA
"361","Zea mays",-106.983531,24.97268,8,0,0,100,0,604.5,41.7600173950195,158.496109008789,303.668151855469,80.7448883056641,19.8308143615723,419.79052734375,351.060485839844,371.216613769531,361.659118652344,1097,77,1600,NA,1841,285,3439,3196,609,205,500,600,-0.385190010070801,NA
"362","Zea mays",-109.3,28.11666667,8,0,0,100,0,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,498.149566650391,445.358764648438,459.523803710938,459.664764404297,1909,221,2900,800,2689,236,1998,1706,718,129,600,500,-0.340829998254776,NA
"363","Zea mays",-108.931234,28.353628,8,0,0,100,0,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,607.8623046875,497.815185546875,539.981262207031,512.581420898438,2243,164,3000,1200,2731,267,1783,2095,846,158,500,300,-0.203319996595383,NA
"364","Zea mays",-47.63333333,-22.71666667,4,100,0,0,0,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,424.826507568359,381.030120849609,401.712829589844,395.048400878906,850,101,1000,0,1636,77,1888,1998,NA,NA,300,200,NA,NA
"365","Zea mays",-48.806462,-22.625913,1,0,0,0,100,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,558.279663085938,459.983795166016,513.901977539062,468.849731445312,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"366","Zea mays",-97.505195,20.998948,9,0,30,70,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,686.006591796875,676.403198242188,688.239013671875,695.273864746094,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"367","Zea mays",-37.295403,-6.996793,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,420.770416259766,367.470886230469,387.327178955078,384.820220947266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0872810035943985,NA
"368","Zea mays",-47.9,-22.01666667,1,0,0,0,100,44.9545440673828,2.78937745094299,9.12830829620361,26.6466770172119,5.98332071304321,0.406862407922745,484.906494140625,402.887969970703,426.988342285156,412.989654541016,152,41,NA,200,NA,NA,4609,6533,NA,NA,400,200,NA,NA
"369","Zea mays",-49.75,-21.66666667,11,10,50,0,40,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,347.592742919922,308.755645751953,326.170440673828,326.255645751953,1354,485,NA,NA,1979,144,2790,3558,485,86,300,100,NA,NA
"370","Zea mays",-50.268661,-21.350258,8,0,0,100,0,44.9545440673828,2.78937745094299,9.12830829620361,26.6466770172119,5.98332071304321,0.406862407922745,358.827178955078,312.151672363281,332.765869140625,331.250396728516,1085,204,1000,NA,1700,459,1404,1939,913,261,100,100,NA,NA
"371","Zea mays",-89.513671,14.885899,8,0,0,100,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,516,79,200,NA,447,107,4411,5431,590,178,700,500,NA,NA
"372","Zea mays",-89.55,14.783333,8,0,0,100,0,394.197570800781,48.7056503295898,160.267181396484,89.7824401855469,28.2691192626953,67.1731872558594,447.408325195312,380.653472900391,387.107971191406,392.101318359375,516,79,200,NA,447,107,4411,5431,590,178,700,500,NA,NA
"373","Zea mays",-48.302538,-22.084753,11,0,70,0,30,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,454.085784912109,390.629669189453,417.042846679688,404.689910888672,1672,618,NA,NA,2225,132,2221,2864,508,41,200,100,NA,NA
"374","Zea mays",-52.381079,-14.640556,8,0,0,100,0,123.625,7.67078828811646,25.1028461456299,73.2783584594727,16.4541301727295,1.11887156963348,289.176971435547,247.72151184082,250.183731079102,263.301239013672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178969994187355,NA
"375","Zea mays",-67.591402,9.772503,4,80,0,20,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,496.649719238281,470.408325195312,486.6376953125,490.616760253906,177,18,1000,0,342,60,5928,6738,NA,NA,700,400,NA,NA
"376","Zea mays",-68.177883,10.109421,4,80,0,20,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,451.499053955078,412.722595214844,434.362243652344,426.390106201172,177,18,1000,0,342,60,5928,6738,NA,NA,700,400,-0.283210009336472,NA
"377","Zea mays",-65.330006,9.366825,5,60,0,20,20,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,538.184509277344,501.758972167969,506.698638916016,516.189514160156,251,29,1000,0,866,65,5220,6183,NA,NA,600,300,NA,NA
"378","Zea mays",-72.453725,7.827287,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,1053.13488769531,914.842468261719,1018.62353515625,942.381713867188,516,1,NA,NA,1519,727,3019,2761,1060,NA,700,500,NA,NA
"379","Zea mays",-65.330006,9.366825,5,60,0,20,20,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,538.184509277344,501.758972167969,506.698638916016,516.189514160156,251,29,1000,0,866,65,5220,6183,NA,NA,600,300,NA,NA
"380","Zea mays",-75.15,8.316666667,8,20,0,80,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,418.785064697266,408.554412841797,408.734619140625,439.230010986328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.287600010633469,NA
"381","Zea mays",-74.81666667,9.75,8,20,0,80,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,430.969146728516,419.151184082031,426.836578369141,440.266876220703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","Zea mays",-66.127483,10.374977,9,0,30,70,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,491.301513671875,452.502716064453,479.630554199219,481.735900878906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","Zea mays",-70.556081,8.267071,11,0,60,40,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,524.340148925781,493.162780761719,529.686828613281,535.974670410156,2668,322,0,44,1610,361,4385,3448,543,393,900,500,-0.314720004796982,NA
"384","Zea mays",-72.643105,7.617716,5,60,0,20,20,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,1043.89111328125,886.648010253906,1017.33001708984,910.913879394531,170,23,1000,50,342,60,5598,6686,NA,NA,600,300,NA,NA
"385","Zea mays",-70.306586,7.488302,9,10,20,50,20,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,345.004272460938,334.340484619141,324.174499511719,334.716674804688,2016,379,400,25,1983,172,3792,3786,NA,NA,700,400,-0.23191000521183,NA
"386","Zea mays",-68.54864,7.527035,9,10,20,50,20,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,427.005706787109,408.175628662109,407.617614746094,425.148834228516,2016,379,400,25,1983,172,3792,3786,NA,NA,700,400,-0.268409997224808,NA
"387","Zea mays",-92.659404,15.332888,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,526.993774414062,487.489501953125,521.321533203125,517.682983398438,898,205,NA,NA,1215,520,3763,4006,767,NA,700,600,NA,NA
"388","Zea mays",-100.5166667,18.23333333,8,0,20,80,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,1078.34790039062,941.023193359375,1036.72619628906,958.491882324219,1324,322,NA,NA,1633,303,3386,3851,599,NA,600,400,-0.28354999423027,NA
"389","Zea mays",-99.01666667,23.3,9,0,40,60,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,1007.25415039062,867.631469726562,961.808776855469,895.086791992188,1830,109,NA,NA,1616,436,3690,3833,704,NA,600,400,NA,NA
"390","Zea mays",-87.93333333,15.8,NA,0,0,0,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,534.917602539062,492.02294921875,514.289733886719,521.544738769531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.387100011110306,NA
"391","Zea mays",-96.87,20.32,9,0,30,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"392","Zea mays",-98.46634,16.504784,1,0,0,20,80,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,428.175842285156,382.850341796875,416.423858642578,412.001007080078,690,90,1000,0,2098,78,2905,4138,NA,NA,500,300,NA,NA
"393","Zea mays",-80.41666667,7.916666667,5,60,0,40,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,460.382568359375,414.62939453125,434.574737548828,429.382171630859,923,285,NA,NA,NA,NA,3040,3323,NA,NA,500,300,NA,NA
"394","Zea mays",-62.994159,-17.82886,12,0,80,20,0,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,346.464294433594,302.993011474609,319.908325195312,314.959197998047,2451,1610,NA,NA,NA,NA,1890,2334,NA,NA,300,300,NA,NA
"395","Zea mays",-64.432761,-18.046032,8,0,20,80,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,664.676452636719,539.272033691406,613.442260742188,563.660095214844,1115,353,NA,NA,1625,476,2977,3054,697,NA,500,400,NA,NA
"396","Zea mays",-63.668474,-21.951237,11,0,70,30,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,391.973388671875,328.075622558594,356.365692138672,345.943237304688,539,10,1000,NA,1417,310,4255,3754,555,244,500,700,NA,NA
"397","Zea mays",-97.030722,20.385828,9,0,30,70,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"398","Zea mays",-67.28333333,9.616666667,4,80,0,20,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,500.382843017578,475.011688232422,492.976531982422,497.483032226562,177,18,1000,0,342,60,5928,6738,NA,NA,700,400,-0.249109998345375,NA
"399","Zea mays",-64.25,8.916666667,5,70,30,0,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,485.144866943359,439.974975585938,449.624298095703,458.162506103516,1302,335,1000,0,1812,93,1591,1874,NA,NA,200,100,NA,NA
"400","Zea mays",-64.25,8.916666667,5,70,30,0,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,485.144866943359,439.974975585938,449.624298095703,458.162506103516,1302,335,1000,0,1812,93,1591,1874,NA,NA,200,100,NA,NA
"401","Zea mays",-67.043056,9.379051,5,70,0,0,30,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,452.550170898438,450.097351074219,450.563415527344,460.645965576172,265,31,1000,0,971,66,5079,6072,NA,NA,600,300,NA,NA
"402","Zea mays",-67.461732,10.176282,9,0,30,70,0,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,502.132629394531,421.897918701172,470.647064208984,449.778625488281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","Zea mays",-72.76796,9.405125,9,40,0,60,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,328.274566650391,295.412719726562,305.557220458984,313.856781005859,1199,154,1000,NA,1300,71,2457,3250,NA,NA,500,300,NA,NA
"404","Zea mays",-97.33333333,20.46666667,9,0,50,50,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"405","Zea mays",-59.692253,-32.310879,9,0,30,70,0,184.489364624023,9.68871212005615,34.5604820251465,81.2603149414062,8.09552383422852,50.884334564209,762.229736328125,522.253845214844,589.736877441406,540.548583984375,1463,223,NA,NA,1824,598,2916,2968,908,NA,600,400,NA,NA
"406","Zea mays",-66.303177,-30.377406,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,467.015075683594,382.778381347656,425.275634765625,397.80419921875,2105,281,4000,2500,3070,774,1112,1813,776,130,500,300,-0.293190002441406,NA
"407","Zea mays",-97.114806,20.433609,9,0,30,70,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,797,65,NA,NA,1293,538,2822,2659,906,NA,600,400,NA,NA
"408","Zea mays",-64.786746,17.737032,9,20,30,50,0,NA,NA,NA,NA,NA,NA,492.746887207031,435.327728271484,443.438079833984,443.654541015625,1468,210,1600,900,1757,273,3716,4117,855,113,500,400,NA,NA
"409","Zea mays",-92.643647,15.323565,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,526.993774414062,487.489501953125,521.321533203125,517.682983398438,898,205,NA,NA,1215,520,3763,4006,767,NA,700,600,NA,NA
"410","Zea mays",-92.659404,15.332888,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,526.993774414062,487.489501953125,521.321533203125,517.682983398438,898,205,NA,NA,1215,520,3763,4006,767,NA,700,600,NA,NA
"411","Zea mays",-99.31666667,18.61666667,9,0,40,60,0,NA,NA,NA,NA,NA,NA,559.397155761719,428.531616210938,483.850646972656,449.273864746094,1544,216,NA,NA,1977,534,2546,2596,866,NA,600,400,NA,NA
"412","Zea mays",-99.1,18.98333333,2,0,30,20,50,NA,NA,NA,NA,NA,NA,559.397155761719,428.531616210938,483.850646972656,449.273864746094,556,86,NA,NA,NA,NA,5391,6587,NA,NA,900,800,-0.188470005989075,NA
"413","Zea mays",-93,16.71666667,8,0,0,100,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,NA,NA
"414","Zea mays",-61.910948,8.018782,2,20,0,30,50,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,348.409362792969,330.246459960938,328.739929199219,335.822235107422,527,93,NA,100,NA,NA,3649,4793,NA,NA,400,200,-0.261590003967285,NA
"415","Zea mays",-97.334715,20.511547,9,0,50,50,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,514.703247070312,456.280578613281,481.724822998047,470.720886230469,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"416","Zea mays",-97.27305556,20.5422222,9,0,50,50,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,514.703247070312,456.280578613281,481.724822998047,470.720886230469,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"417","Zea mays",-92.712153,16.606885,9,20,30,50,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,959,145,NA,NA,1684,283,3168,3508,653,NA,600,400,-0.260490000247955,NA
"418","Zea mays",-100.69796,18.300591,8,0,20,80,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,1078.34790039062,941.023193359375,1036.72619628906,958.491882324219,1324,322,NA,NA,1633,303,3386,3851,599,NA,600,400,-0.270680010318756,NA
"419","Zea mays",-102.373599,19.08164,9,0,0,60,40,NA,NA,NA,NA,NA,NA,906.270263671875,967.53515625,1037.73461914062,989.346557617188,486,76,NA,NA,NA,NA,5874,7255,NA,NA,1000,800,NA,NA
"420","Zea mays",-105.2166667,21.95,8,0,0,80,20,867.736206054688,62.8959922790527,215.216430664062,327.580352783203,98.6888732910156,163.354507446289,520.433044433594,518.68798828125,516.074096679688,536.943420410156,1111,154,NA,NA,NA,NA,3932,4923,NA,NA,700,500,-0.249860003590584,NA
"421","Zea mays",-105.22623,22.024349,8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,500.040466308594,507.340301513672,503.923828125,522.649841308594,1450,200,800,NA,732,83,2220,2454,504,188,500,300,NA,NA
"422","Zea mays",-105.5333333,22.36666667,11,0,60,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1203,271,200,NA,744,166,3415,2990,414,271,600,400,NA,NA
"423","Zea mays",-94.601906,16.580327,11,0,60,40,0,363.889343261719,19.1101474761963,68.1675643920898,160.278945922852,15.9677228927612,100.364959716797,422.746215820312,357.460418701172,377.108947753906,365.271789550781,1300,463,NA,NA,NA,NA,2696,2713,NA,NA,500,300,-0.364109992980957,NA
"424","Zea mays",-86.91666667,20.51666667,12,0,75,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1776,965,NA,NA,NA,NA,2792,2666,NA,NA,500,400,NA,NA
"425","Zea mays",-97.343051,20.471501,9,0,50,50,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"426","Zea mays",-98.905924,21.544818,9,0,33,67,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,647.483581542969,599.573364257812,640.637817382812,621.727600097656,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,-0.410439997911453,NA
"427","Zea mays",-99.481609,24.25333,8,0,0,100,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,572.952575683594,521.837768554688,553.519409179688,536.18798828125,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,NA,NA
"428","Zea mays",-99.48333333,24.26666667,8,0,0,100,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,572.952575683594,521.837768554688,553.519409179688,536.18798828125,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,-0.547999978065491,NA
"429","Zea mays",-97.382222,20.43027778,9,0,50,50,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"430","Zea mays",-97.382222,20.43027778,9,0,50,50,0,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,812.567199707031,800.321472167969,795.036071777344,816.016723632812,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"431","Zea mays",-92.25,14.9,2,10,0,20,70,NA,NA,NA,NA,NA,NA,709.796997070312,816.366149902344,837.624328613281,831.346740722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,NA,NA
"432","Zea mays",-102.373599,19.08164,9,0,0,60,40,NA,NA,NA,NA,NA,NA,906.270263671875,967.53515625,1037.73461914062,989.346557617188,486,76,NA,NA,NA,NA,5874,7255,NA,NA,1000,800,NA,NA
"433","Zea mays",-102.373599,19.08164,9,0,0,60,40,NA,NA,NA,NA,NA,NA,906.270263671875,967.53515625,1037.73461914062,989.346557617188,486,76,NA,NA,NA,NA,5874,7255,NA,NA,1000,800,NA,NA
